time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
49.566131,-0.0308,-0.0821,-0.3540,0.365
49.570322,-0.1404,-0.1396,-0.0390,0.202
49.575018,-0.1514,-0.1704,0.1874,0.295
49.583441,-0.1712,-0.2032,0.2800,0.386
49.591484,-0.1581,-0.2453,0.3618,0.465
49.599404,-0.1787,-0.2273,0.4308,0.519
49.606990,-0.1889,-0.1974,0.6171,0.675
49.615255,-0.2279,-0.1483,0.5512,0.615
49.623304,-0.1002,-0.0238,0.6024,0.611
49.631455,-0.2875,0.1453,0.9187,0.974
49.638812,-0.4247,0.1368,0.7051,0.834
49.646665,-0.1205,0.0640,0.0286,0.139
49.658677,0.2520,0.0179,-0.5376,0.594
49.663904,0.6284,-0.0468,-0.8040,1.022
49.672822,0.8999,-0.0644,-0.8401,1.233
49.678897,1.0923,-0.0470,-0.5633,1.230
49.688517,1.1268,0.0050,-0.0737,1.129
49.697427,1.0489,0.0684,0.5086,1.168
49.706182,0.9719,0.0143,0.7852,1.249
49.714388,0.8587,-0.0776,0.6580,1.085
49.722587,0.7740,-0.1617,0.3658,0.871
49.727227,0.7505,-0.1300,0.1371,0.774
49.735466,0.7133,-0.0237,0.0695,0.717
49.743389,0.5132,0.0399,0.1797,0.545
49.751016,0.4255,0.0248,0.2466,0.492
49.765703,0.3860,-0.0234,0.2834,0.479
49.771020,0.3312,-0.1313,0.3151,0.476
49.775365,0.3551,-0.2485,0.4013,0.591
49.783075,0.2940,-0.3224,0.4655,0.638
49.790649,0.2765,-0.3267,0.4161,0.597
49.799842,0.3408,-0.3238,0.2199,0.519
49.807115,0.4281,-0.3255,0.0504,0.540
49.818389,0.5571,-0.2794,-0.0817,0.629
49.826129,0.5559,-0.1521,-0.1008,0.585
49.830835,0.5140,0.0180,-0.0952,0.523
49.838493,0.6102,0.0468,-0.0859,0.618
49.846401,0.7075,0.0206,-0.0006,0.708
49.855859,0.7232,0.0206,0.0961,0.730
49.869854,0.6405,0.0154,0.1580,0.660
49.873540,0.5285,-0.0324,0.2215,0.574
49.879547,0.4557,-0.1136,0.2353,0.525
49.887748,0.4502,-0.2090,0.0893,0.504
49.896347,0.4359,-0.2445,-0.1712,0.528
49.904248,0.3338,-0.2297,-0.4298,0.591
49.912996,0.3375,-0.2105,-0.5593,0.686
49.922004,0.2840,-0.1701,-0.6794,0.756
49.927261,0.2429,-0.1326,-0.7375,0.788
49.935354,0.2093,-0.0884,-0.7059,0.742
49.942996,0.2079,-0.0087,-0.5570,0.595
49.951243,0.3075,0.0480,-0.3674,0.481
49.965768,0.4536,0.0936,-0.2699,0.536
49.970165,0.5281,0.1847,-0.2413,0.609
49.974783,0.5683,0.2451,-0.3475,0.710
49.982821,0.7350,0.2664,-0.4373,0.896
49.990647,0.9196,0.2904,-0.5473,1.109
49.999291,1.0253,0.3553,-0.5824,1.232
50.007200,1.0649,0.4513,-0.5909,1.299
50.015317,1.0331,0.5211,-0.5587,1.285
50.023002,1.0205,0.6005,-0.5071,1.288
50.031271,1.0431,0.6610,-0.4118,1.302
50.040371,0.9700,0.7383,-0.2636,1.247
50.048275,0.8564,0.8182,-0.1499,1.194
50.055457,0.7005,0.8194,-0.0307,1.078
50.068318,0.6407,0.7897,0.0873,1.021
50.081012,0.4743,0.6619,0.3225,0.876
50.081821,0.4426,0.5077,0.5348,0.860
50.088771,0.7095,0.2833,0.7486,1.070
50.095357,0.9930,0.2808,0.4813,1.139
50.104517,1.2814,0.7552,0.0242,1.488
50.114256,1.4511,1.3402,-0.1442,1.981
50.121175,1.1959,1.7490,-0.1130,2.122
50.126681,0.8841,1.8950,-0.0007,2.091
50.134462,0.8180,1.8775,0.1415,2.053
50.142663,0.9776,1.8955,0.1860,2.141
50.151560,1.3403,1.9256,0.1829,2.353
50.159041,1.4903,1.9537,0.2582,2.471
50.166385,1.5936,1.7333,0.2622,2.369
50.175190,1.4581,1.4750,0.3160,2.098
50.183037,1.2563,1.2572,0.4329,1.829
50.191680,1.1745,1.1439,0.5125,1.718
50.198986,0.9113,1.2280,0.5838,1.637
50.206621,0.5432,1.2129,0.5520,1.439
50.215062,0.0412,1.1101,0.5066,1.221
50.225887,-0.2227,0.9368,0.4758,1.074
50.230588,-0.3818,0.7388,0.4211,0.932
50.238930,-0.5729,0.5355,0.2318,0.818
50.246924,-0.8039,0.2773,-0.0043,0.850
50.258251,-1.0626,-0.1458,-0.1410,1.082
50.272023,-1.1055,-0.5226,-0.2724,1.253
50.272693,-0.9434,-0.8649,-0.1864,1.293
50.279154,-0.8822,-1.1032,-0.0338,1.413
50.287518,-0.6228,-1.2179,0.1227,1.373
50.296634,-0.4687,-1.1587,0.2246,1.270
50.304810,-0.7885,-0.9036,0.3941,1.262
50.313525,-0.9619,-0.4718,0.6478,1.252
50.321596,-1.0951,-0.0810,1.0729,1.535
50.330546,-1.2585,0.1920,1.5042,1.971
50.335225,-1.5472,0.2509,1.7838,2.375
50.343538,-1.5929,0.3398,1.7271,2.374
50.351797,-1.4229,0.5471,1.2431,1.967
50.361574,-1.1670,0.7559,0.5872,1.509
50.374608,-0.9377,0.8804,-0.2221,1.305
50.375323,-0.8512,1.0164,-0.7992,1.548
50.383031,-0.8848,1.1116,-0.9162,1.691
50.391492,-1.0377,1.2163,-0.6751,1.736
50.400051,-1.2439,1.2225,-0.1118,1.748
50.406940,-1.6503,1.2757,0.5523,2.158
50.415139,-2.0722,1.1793,0.9382,2.562
50.423111,-2.2228,0.9046,1.2490,2.705
50.431240,-1.9937,0.5876,1.3045,2.454
50.439435,-1.6531,0.2687,1.0257,1.964
50.447402,-1.5724,-0.0555,0.7204,1.730
50.458532,-1.6188,-0.2033,0.5141,1.711
50.466226,-1.5956,-0.3363,0.2963,1.657
50.471761,-1.4820,-0.2887,0.0148,1.510
50.480290,-1.4444,-0.1681,-0.1737,1.464
50.487242,-1.5845,-0.1158,-0.2989,1.617
50.497285,-1.8734,-0.2345,-0.3882,1.928
50.503181,-2.0727,-0.2775,-0.2728,2.109
50.510696,-1.9733,-0.1611,-0.1551,1.986
50.521942,-1.7384,-0.0435,-0.0117,1.739
50.527096,-1.4054,0.0338,0.2193,1.423
50.535218,-1.0454,0.2083,0.5009,1.178
50.542564,-0.8623,0.2004,0.5686,1.052
50.551653,-0.7618,0.0067,0.3907,0.856
50.560673,-0.5961,-0.0604,0.1922,0.629
50.571197,-0.5155,-0.0844,-0.0826,0.529
50.574595,-0.5009,-0.1569,-0.3575,0.635
50.582708,-0.6954,-0.3094,-0.6234,0.984
50.590623,-0.8997,-0.6214,-0.8556,1.388
50.599121,-1.1479,-1.0573,-0.9203,1.812
50.606474,-1.3181,-1.4064,-0.6402,2.031
50.614493,-1.3641,-1.5933,-0.2368,2.111
50.622444,-1.4531,-1.7025,0.1707,2.245
50.630417,-1.4775,-1.8431,0.3479,2.388
50.638615,-1.4353,-1.9590,0.3385,2.452
50.646498,-1.1668,-2.3002,0.2096,2.588
50.654848,-1.0207,-2.5493,-0.0059,2.746
50.666590,-1.0774,-2.7774,-0.1786,2.984
50.672291,-1.0888,-2.9909,-0.3552,3.203
50.678533,-1.0475,-2.9963,-0.6168,3.234
50.686582,-1.0304,-2.8619,-0.8707,3.164
50.695624,-0.9768,-2.7581,-1.2461,3.180
50.704784,-0.9295,-2.3511,-1.6433,3.015
50.713347,-0.9681,-2.0194,-1.8871,2.929
50.721406,-1.2608,-1.5949,-1.7089,2.656
50.729705,-1.5380,-1.1753,-1.3372,2.353
50.737693,-1.7127,-0.8677,-0.8803,2.112
50.742946,-1.5381,-0.7941,-0.3545,1.767
50.751224,-1.2871,-0.7032,0.1671,1.476
50.760987,-0.9995,-0.6555,0.6984,1.384
50.772141,-0.6574,-0.5753,1.0263,1.348
50.777384,-0.2988,-0.4674,1.2620,1.379
50.782624,-0.1123,-0.2149,1.4468,1.467
50.790635,-0.0756,0.0116,1.5329,1.535
50.798773,-0.1129,0.3374,1.4916,1.533
50.806655,-0.1580,0.6072,1.4593,1.588
50.814979,-0.0115,0.7622,1.4802,1.665
50.823344,0.0937,1.0830,1.5719,1.911
50.831220,0.2246,1.3254,1.6983,2.166
50.839324,0.4937,1.4561,1.8620,2.415
50.846999,0.6413,1.5662,2.0464,2.656
50.857961,0.7327,1.6771,2.2138,2.872
50.871336,0.6984,1.7772,2.2709,2.967
50.872257,0.6612,1.9985,2.2057,3.049
50.879399,0.5097,2.2648,1.9668,3.043
50.887335,0.7364,2.5222,1.6995,3.129
50.895854,1.0685,2.4805,1.5744,3.126
50.905093,1.6240,2.1453,1.7550,3.212
50.913318,1.7915,1.7979,2.0440,3.259
50.920813,2.2222,1.1575,2.4597,3.511
50.929793,2.5328,0.8411,2.5997,3.726
50.937247,2.0439,1.5185,2.3996,3.499
50.946406,0.7940,2.1759,1.3851,2.699
50.951338,-0.1117,2.6590,0.2360,2.672
50.959688,-0.5547,3.4324,-0.1834,3.482
50.967741,-1.1903,3.9401,0.0723,4.117
50.982810,-2.2284,4.3975,0.6710,4.975
50.983804,-3.7590,4.0777,0.7695,5.599
50.991459,-4.7478,3.1600,-0.1339,5.705
50.999532,-5.1970,2.7765,-1.0945,5.993
51.007106,-5.8003,2.7402,-0.4520,6.431
51.015262,-5.3639,2.2861,0.6475,5.867
51.022982,-3.1883,1.3176,2.2089,4.096
51.031279,-0.7042,-0.0743,3.2946,3.370
51.039192,0.3499,-1.0297,3.0945,3.280
51.047473,0.3703,-1.5840,1.5476,2.245
51.055107,-0.3841,-1.7048,-0.4737,1.811
51.065508,-1.0617,-1.7225,-2.1107,2.924
51.071843,-1.7311,-1.6572,-3.7129,4.419
51.080884,-2.3183,-1.4874,-4.4998,5.276
51.086977,-2.7493,-1.3175,-4.6838,5.589
51.095447,-2.9897,-1.2954,-4.4222,5.493
51.104568,-2.9107,-1.5963,-3.7514,5.009
51.112383,-2.6877,-1.8636,-2.9699,4.418
51.121858,-2.8520,-2.0936,-1.7741,3.958
51.129524,-3.3886,-1.9526,-0.3080,3.923
51.137615,-3.6468,-1.4531,1.0180,4.055
51.147705,-2.6548,-1.1958,1.3818,3.223
51.150782,-1.8074,-1.1418,0.7293,2.259
51.160906,-1.7591,-0.8916,-0.2340,1.986
51.179486,-1.7374,-0.6464,-0.9245,2.071
51.180132,-1.6480,-0.3414,-1.4218,2.203
51.182430,-1.5269,-0.0531,-1.6417,2.243
51.190452,-1.2962,0.2446,-1.4784,1.981
51.198820,-1.0153,0.5110,-0.9115,1.457
51.206706,-0.9420,0.8225,-0.0065,1.251
51.214871,-1.0477,0.9830,0.8309,1.660
51.222871,-1.1107,0.8898,1.5573,2.110
51.230896,-1.2780,0.7419,1.7473,2.288
51.238709,-1.0792,0.6140,1.2250,1.744
51.246446,-0.8772,0.4538,0.5364,1.124
51.255381,-0.8120,0.2732,-0.0234,0.857
51.266490,-0.7869,0.1078,-0.3223,0.857
51.272245,-0.7355,-0.0999,-0.4493,0.868
51.280595,-0.6012,-0.3094,-0.3850,0.778
51.287094,-0.4351,-0.4492,-0.2006,0.657
51.294752,-0.2193,-0.4741,0.0233,0.523
51.303358,-0.0514,-0.2865,0.2282,0.370
51.311835,0.2289,-0.2789,0.5721,0.676
51.321112,0.2826,-0.4920,0.6367,0.853
51.329361,-0.1114,-0.7192,0.0923,0.734
51.337689,-0.4607,-1.0844,-0.5725,1.310
51.347753,-0.3684,-1.2400,-1.2644,1.809
51.353224,-0.1935,-0.9595,-1.4763,1.771
51.359124,-0.0924,-0.3535,-1.1322,1.190
51.367330,-0.1261,0.2475,-0.6124,0.672
51.375981,-0.1557,0.7336,0.0135,0.750
51.388052,-0.0007,0.7344,0.5661,0.927
51.393039,0.2562,0.2765,0.8329,0.914
51.398678,0.5707,-0.2544,0.8106,1.024
51.406861,0.6072,-0.7083,0.6647,1.145
51.414948,0.4556,-0.9372,0.4807,1.148
51.422831,0.1891,-1.0683,0.1838,1.100
51.430474,0.0410,-1.1835,-0.1089,1.189
51.438712,-0.0213,-1.1205,-0.3680,1.180
51.446913,0.0024,-0.9915,-0.4912,1.106
51.454984,0.1582,-0.8540,-0.4318,0.970
51.465551,0.3295,-0.7148,-0.3848,0.876
51.486966,0.1899,-0.5354,-0.1067,0.578
51.487861,0.0803,-0.4377,0.1240,0.462
51.488270,0.2148,-0.4931,0.3525,0.643
51.495258,0.5166,-0.6009,0.4009,0.888
51.504225,0.6941,-0.6987,0.3387,1.041
51.511928,0.7677,-0.7194,0.0898,1.056
51.521799,0.6844,-0.6753,-0.2320,0.989
51.529746,0.6679,-0.5281,-0.5606,1.019
51.537836,0.7335,-0.4070,-0.8126,1.168
51.546120,0.8240,-0.3170,-0.9311,1.283
51.554559,0.8753,-0.2368,-0.9216,1.293
51.563222,0.8499,-0.1757,-0.8243,1.197
51.567096,0.8011,-0.1199,-0.6904,1.064
51.574925,0.7659,-0.1215,-0.6205,0.993
51.589074,0.7588,-0.1156,-0.5739,0.958
51.594271,0.6184,-0.1194,-0.5323,0.825
51.601294,0.1115,-0.0205,-0.1621,0.198
51.606475,0.1981,0.0518,-0.1142,0.234
51.614951,0.4049,0.0212,-0.1957,0.450
51.622904,0.5270,0.0002,-0.3178,0.615
51.630558,0.5612,0.0414,-0.3569,0.666
51.638852,0.5835,0.2022,-0.4086,0.740
51.646898,0.5773,0.4200,-0.3429,0.792
51.655030,0.5327,0.5494,-0.2720,0.812
51.664777,0.4594,0.6619,-0.0727,0.809
51.671909,0.3995,0.6884,0.1464,0.809
51.680528,0.3141,0.7801,0.3363,0.906
51.687264,0.4322,0.7028,0.3271,0.888
51.694885,0.6159,0.6089,0.4285,0.966
51.703281,0.6225,0.5274,0.7491,1.108
51.711193,0.5691,0.4721,1.0954,1.322
51.720272,0.2851,0.5079,1.4922,1.602
51.728484,0.4044,0.5252,1.8602,1.975
51.737183,0.7542,0.3473,1.7778,1.962
51.745524,1.1133,0.2094,1.0776,1.563
51.753836,1.3224,0.5321,0.3325,1.464
51.762390,1.2293,1.1590,-0.0683,1.691
51.773630,1.1348,1.7233,-0.2181,2.075
51.779723,1.2716,2.2391,-0.1262,2.578
51.787936,1.6226,2.4017,0.4879,2.939
51.791695,2.0587,2.3860,1.1504,3.355
51.798846,2.3621,2.3330,1.7189,3.739
51.807511,2.5728,1.9751,2.3986,4.034
51.815190,2.7351,1.4450,2.2755,3.840
51.823479,2.5263,1.0713,1.3590,3.062
51.831160,2.0165,1.0218,0.3581,2.289
51.839011,1.5907,0.9107,-0.1071,1.836
51.847235,1.3243,0.4331,0.0952,1.397
51.854737,1.1639,0.1095,0.6885,1.357
51.863344,1.0085,0.2071,1.2133,1.591
51.878313,0.6381,0.5910,1.4580,1.698
51.882325,0.5253,0.9734,1.4643,1.835
51.887432,0.5388,1.4624,1.3618,2.070
51.894886,0.5844,2.1487,1.4084,2.635
51.902776,0.3829,3.0009,1.4662,3.362
51.911118,0.0299,3.7883,1.5224,4.083
51.920523,-0.4386,4.2355,1.6100,4.552
51.928616,-1.0043,4.4577,1.6798,4.868
51.937588,-1.5238,4.6656,1.6312,5.172
51.945154,-2.2651,4.9193,1.6034,5.648
51.953861,-3.3061,4.9503,1.5935,6.162
51.961169,-4.5561,4.5594,1.5576,6.631
51.967505,-5.6650,4.0509,1.3510,7.094
51.977186,-5.1076,3.4159,1.3271,6.286
51.989569,-3.2756,2.4469,1.0223,4.215
51.994452,-1.8149,1.4483,0.5004,2.375
51.999615,-1.1558,0.4119,0.2236,1.247
52.007813,-0.7922,-0.5501,0.0158,0.965
52.015473,-0.5425,-1.0550,-0.0961,1.190
52.023199,-0.7669,-1.3525,0.3143,1.586
52.031425,-1.0898,-1.5422,0.5291,1.961
52.039319,-1.6952,-1.4563,0.3150,2.257
52.047236,-2.3947,-1.1939,0.1891,2.683
52.055005,-2.9860,-0.8761,0.1465,3.115
52.063830,-3.4286,-0.5765,0.1370,3.479
52.080126,-3.7859,-0.0929,0.0565,3.787
52.080685,-3.9335,0.1705,0.0820,3.938
52.086662,-3.7703,0.2842,-0.0813,3.782
52.095175,-3.3566,0.1550,-0.2722,3.371
52.103150,-3.0742,-0.2041,-0.4565,3.115
52.111629,-2.8770,-0.9779,-0.5085,3.081
52.120145,-2.6843,-1.7883,-0.5102,3.266
52.128217,-2.5111,-2.5953,-0.4262,3.636
52.136861,-2.2921,-3.1781,-0.3472,3.934
52.143175,-2.2087,-3.5806,-0.2840,4.217
52.152842,-2.1765,-3.8455,-0.3083,4.429
52.158862,-2.1186,-3.9073,-0.3772,4.461
52.170524,-2.0315,-4.0137,-0.4981,4.526
52.174846,-2.0426,-4.0495,-0.7141,4.591
52.182914,-2.1259,-4.1164,-1.0239,4.745
52.190499,-2.2521,-4.1958,-1.3148,4.940
52.198872,-2.4509,-4.2596,-1.5001,5.138
52.206760,-2.6202,-4.3255,-1.5534,5.290
52.215391,-2.6644,-4.3550,-1.5753,5.343
52.223554,-2.5951,-4.3832,-1.5452,5.323
52.230659,-2.4269,-4.3479,-1.4464,5.185
52.238988,-2.2152,-4.2854,-1.2212,4.976
52.246602,-2.0389,-4.1454,-0.8746,4.702
52.254804,-1.7440,-3.7756,-0.4901,4.188
52.263915,-1.4707,-3.2278,-0.0354,3.547
52.274797,-1.2589,-2.6410,0.2932,2.940
52.279363,-0.8983,-1.8677,0.6635,2.176
52.287125,-0.5115,-0.9407,0.9010,1.399
52.294934,0.1837,0.2081,1.2005,1.232
52.303204,1.0491,1.4379,1.3676,2.245
52.311378,1.8229,2.6877,1.5048,3.579
52.320599,2.9229,3.5981,1.6210,4.911
52.328629,3.7620,4.5464,1.6553,6.129
52.336683,4.4068,5.1551,2.0257,7.078
52.343755,5.0595,5.0643,2.8445,7.703
52.353656,6.2708,4.2250,4.0225,8.565
52.361299,7.2473,3.4399,5.0502,9.480
52.369820,7.1979,3.6742,5.5585,9.809
52.381480,5.3000,5.2901,5.1105,9.066
52.388289,2.4798,7.2930,4.5848,8.964
52.396969,-0.1022,7.7966,4.9014,9.210
52.399936,-1.3821,5.7064,5.4989,8.044
52.406750,-1.2086,2.6408,5.9551,6.626
52.415071,-0.7066,-0.1568,5.8111,5.856
52.423005,-0.5204,-2.0672,5.4457,5.848
52.431071,-1.2061,-3.6820,4.9973,6.323
52.439355,-1.9628,-3.6551,4.0543,5.801
52.447561,-2.0783,-1.9648,2.4944,3.795
52.454959,-1.7437,-0.3744,1.2592,2.183
52.462814,-1.4322,2.6054,0.4317,3.004
52.472939,-1.7266,5.1981,-0.5415,5.504
52.489685,-3.1985,7.5608,-1.1418,8.289
52.490566,-5.3502,8.4502,-1.8153,10.165
52.495485,-7.0781,7.7245,-1.8595,10.641
52.502830,-5.9975,4.8996,-0.9063,7.797
52.511219,-1.6535,0.3956,-0.8189,1.887
52.519883,1.8751,-2.8598,-1.7015,3.820
52.528174,4.5495,-6.0468,-3.2135,8.221
52.536313,4.4349,-8.2892,-4.2732,10.327
52.544644,1.6672,-8.6794,-4.3443,9.848
52.552731,-1.2789,-6.8957,-4.4116,8.285
52.560763,-2.9186,-4.2760,-4.6812,6.980
52.568922,-3.3092,-2.1536,-4.9051,6.297
52.580624,-3.7110,-0.0763,-4.6507,5.950
52.586657,-4.2938,1.4108,-4.3607,6.280
52.595530,-5.0138,2.7150,-3.5022,6.691
52.600334,-5.6425,3.4695,-2.2484,6.995
52.606555,-6.2192,3.7996,-0.8009,7.332
52.616162,-6.5605,3.6704,0.4589,7.531
52.623228,-6.8742,3.1651,1.3923,7.695
52.631205,-6.9171,2.0220,2.3167,7.570
52.639183,-5.3695,0.1604,2.7624,6.041
52.647309,-3.9844,-1.1432,2.4398,4.810
52.655636,-3.2825,-1.5400,1.5408,3.940
52.663485,-2.9282,-1.4023,0.4455,3.277
52.672633,-2.5346,-0.9624,-0.5094,2.759
52.686400,-2.3860,-0.5793,-1.3863,2.820
52.687487,-2.3905,-0.4881,-1.9471,3.122
52.694762,-2.3392,-0.6486,-2.2151,3.286
52.702912,-2.2247,-0.8855,-2.1523,3.220
52.711320,-2.0521,-1.0123,-1.8839,2.964
52.719012,-1.9600,-0.9333,-1.4196,2.594
52.731018,-1.9035,-0.7636,-1.0029,2.283
52.736136,-1.8795,-0.6445,-0.6116,2.079
52.744769,-1.6524,-0.6856,-0.1815,1.798
52.756084,-1.3116,-0.7331,0.2044,1.516
52.764177,-0.9696,-0.8228,0.3592,1.321
52.768268,-0.7076,-0.9857,0.2460,1.238
52.777308,-0.5497,-1.0785,-0.0495,1.212
52.791534,-0.4045,-1.2904,-0.3865,1.406
52.792061,-0.4214,-1.4326,-0.8478,1.717
52.799270,-0.3301,-1.4597,-1.1955,1.915
52.807460,-0.3222,-1.2955,-1.3479,1.897
52.815206,-0.4156,-0.9325,-1.2116,1.584
52.822527,-0.4645,-0.5455,-1.0497,1.271
52.830875,-0.3601,-0.1195,-0.7544,0.844
52.838740,-0.0899,0.1899,-0.4539,0.500
52.847326,0.2927,0.2994,-0.1956,0.462
52.855194,0.7404,0.2373,0.1329,0.789
52.863394,1.1394,0.0538,0.4406,1.223
52.870857,1.3700,-0.1843,0.6851,1.543
52.884066,1.5299,-0.4844,0.9140,1.847
52.888553,1.5540,-0.7341,1.0351,2.006
52.894350,1.2728,-0.7707,1.0646,1.830
52.902424,0.8460,-0.5823,1.0512,1.470
52.910477,0.5664,-0.4152,0.8882,1.132
52.918533,0.4318,-0.3100,0.7526,0.921
52.927117,0.3878,-0.3337,0.7508,0.909
52.936153,0.3071,-0.3455,0.8309,0.951
52.946859,0.1343,-0.3073,0.9038,0.964
52.950716,-0.0176,-0.2287,0.7639,0.798
52.959181,-0.0684,-0.0669,0.3575,0.370
52.967525,-0.0195,0.1421,-0.0694,0.159
52.977950,0.2398,0.2664,-0.4680,0.590
52.993183,0.3516,0.3845,-0.6521,0.835
52.993548,0.5573,0.4006,-0.5776,0.897
52.998507,0.6649,0.3792,-0.3393,0.837
53.006413,0.6804,0.2801,0.0353,0.737
53.014435,0.6452,0.2522,0.3683,0.785
53.022405,0.5814,0.2819,0.4787,0.804
53.030594,0.4799,0.4459,0.3894,0.762
53.040103,0.4339,0.7425,0.1866,0.880
53.046503,0.4265,1.1283,-0.0952,1.210
53.054601,0.4695,1.5456,-0.2872,1.641
53.062555,0.5660,1.8525,-0.2526,1.953
53.071294,0.6565,1.8837,-0.0549,1.996
53.085185,0.6404,1.7901,0.2277,1.915
53.089511,0.6586,1.6727,0.4770,1.860
53.094898,0.8323,1.4792,0.6420,1.815
53.102868,1.1970,1.2266,0.7619,1.876
53.110922,1.5836,1.0325,0.8147,2.059
53.119453,1.8631,0.8825,0.8016,2.212
53.128808,2.1725,0.7669,0.8662,2.461
53.136291,2.4399,0.5635,1.4032,2.870
53.144433,2.6793,0.3463,1.8151,3.255
53.151481,2.9190,0.4893,2.0773,3.616
53.159371,2.9939,1.1432,2.3114,3.951
53.168666,2.8488,1.9307,2.6791,4.361
53.179522,2.0536,2.5856,3.4801,4.797
53.183742,1.1657,3.5171,4.4885,5.820
53.197028,0.5021,3.8406,3.5694,5.267
53.201306,0.7123,3.2758,0.8583,3.460
53.206700,1.1344,2.7858,-1.8627,3.538
53.214792,1.0771,2.5570,-3.1746,4.216
53.224202,0.5470,2.3445,-3.1517,3.966
53.230966,-0.5072,1.8617,-1.9616,2.752
53.238662,-1.2140,1.3745,-0.4151,1.880
53.246553,-1.6432,1.1794,0.8403,2.190
53.254654,-1.9130,0.9952,1.7564,2.781
53.262816,-1.9294,0.6898,2.3105,3.088
53.271514,-1.8263,0.4324,2.5830,3.193
53.282835,-1.6322,0.0966,2.6175,3.086
53.287094,-1.5425,-0.1092,2.4097,2.863
53.294538,-1.7010,-0.0305,1.9259,2.570
53.302549,-2.0746,0.3147,1.1211,2.379
53.311485,-2.6804,0.8036,0.3207,2.817
53.319340,-3.2467,1.4233,0.0179,3.545
53.327266,-4.0286,1.9719,0.0499,4.486
53.336406,-4.7037,2.5555,0.2553,5.359
53.343925,-5.0736,3.1296,0.4498,5.978
53.352298,-5.2848,3.6104,0.7805,6.448
53.360912,-5.5167,3.9897,1.2382,6.920
53.368722,-5.5500,4.1853,1.5870,7.130
53.376905,-5.2484,3.6521,1.7659,6.633
53.388979,-4.1155,2.2685,1.8721,5.058
53.391550,-2.9160,1.2439,1.7288,3.611
53.402762,-1.9657,0.4893,1.4750,2.506
53.409717,-1.6386,-0.2741,1.0627,1.972
53.414809,-1.5394,-0.8285,0.5175,1.823
53.422987,-1.9935,-1.3604,0.0193,2.414
53.431018,-2.6054,-1.8312,-0.4017,3.210
53.438953,-2.9269,-2.1381,-0.7585,3.703
53.446934,-3.2340,-2.2188,-1.2111,4.105
53.455087,-3.4833,-2.3752,-1.4251,4.450
53.463390,-3.5338,-2.5038,-1.6142,4.622
53.472319,-3.4969,-2.5306,-1.7541,4.659
53.485195,-3.2370,-2.4633,-1.8847,4.483
53.490717,-2.8602,-2.5491,-1.9171,4.284
53.496068,-2.5022,-2.3935,-1.8496,3.926
53.502980,-2.1104,-2.0467,-1.7265,3.409
53.510961,-1.8434,-1.6862,-1.5945,2.964
53.519413,-1.6884,-1.1678,-1.3602,2.463
53.527174,-1.5030,-0.7644,-1.0685,1.996
53.535739,-1.2643,-0.4524,-0.7425,1.534
53.543907,-0.8890,-0.4790,-0.4830,1.119
53.552085,-0.6941,-0.6774,-0.3882,1.045
53.560460,-0.9264,-1.0860,-0.4372,1.493
53.568601,-1.2072,-1.8020,-0.3926,2.204
53.577333,-1.3503,-2.2885,-0.2032,2.665
53.588718,-1.5424,-2.5417,0.0135,2.973
53.592895,-1.6791,-2.5372,0.1693,3.047
53.604909,-1.6902,-2.5702,0.2307,3.085
53.609927,-1.7077,-2.5820,0.1877,3.101
53.615163,-1.7488,-2.5275,0.0780,3.075
53.622429,-1.8294,-2.4715,0.0498,3.075
53.630783,-1.7831,-2.4790,0.0187,3.054
53.638859,-1.6692,-2.5303,0.0177,3.031
53.647528,-1.4633,-2.5532,0.0600,2.943
53.655516,-1.2218,-2.3320,0.1436,2.637
53.663229,-0.9909,-2.0087,0.2099,2.250
53.671338,-0.8883,-1.6771,0.2702,1.917
53.680495,-0.8793,-1.3036,-0.0702,1.574
53.687567,-1.0086,-0.8913,-0.4505,1.419
53.695024,-1.2572,-0.5969,-0.6601,1.540
53.703198,-1.5204,-0.3909,-0.7445,1.737
53.711313,-1.8147,-0.2147,-0.4777,1.889
53.719036,-2.0593,-0.0335,0.2988,2.081
53.727400,-2.0580,0.1025,1.1183,2.344
53.736125,-1.8013,0.3657,2.1936,2.862
53.744584,-1.3044,0.6944,3.3386,3.651
53.753136,-0.8311,1.1595,4.3517,4.580
53.760757,-0.1994,1.7661,5.3268,5.616
53.768297,0.5459,2.3028,5.9749,6.427
53.777573,1.3236,2.5512,5.9587,6.616
53.783248,2.1685,2.4849,5.1362,6.104
53.795832,2.8799,2.2691,3.6500,5.173
53.805977,3.4751,2.1955,1.7345,4.461
53.807194,3.6956,2.2592,-0.2262,4.337
53.814672,3.8180,2.3307,-1.7980,4.821
53.822702,3.6319,2.1425,-2.4222,4.863
53.830868,2.9647,1.5515,-1.5418,3.684
53.840147,2.3951,0.7269,0.3546,2.528
53.847042,2.1949,-0.0736,2.0222,2.985
53.855001,2.4324,0.2019,3.4155,4.198
53.863878,2.8467,1.1003,3.9394,4.983
53.870955,2.4967,2.2400,3.7873,5.059
53.879094,1.2145,3.1761,3.0158,4.545
53.894296,-0.2654,3.9168,2.1144,4.459
53.895195,-1.9085,4.4623,0.9905,4.953
53.903164,-3.0056,5.1781,-0.2732,5.993
53.911301,-3.9562,6.3847,-1.0755,7.588
53.919001,-5.1175,8.1460,-2.7760,10.013
53.927013,-6.5809,9.1159,-2.9702,11.629
